document_graphs/ttros-business-brain/published/graph.json	644	40843	2026-07-15 14:37:17.015497647 +0100
document_graphs/ttros-business-brain/published/projection_manifest.json	644	696	2026-07-15 14:37:17.015497647 +0100
document_graphs/ttros-business-brain/published/source_manifest.json	644	6458	2026-07-15 14:37:17.015497647 +0100
document_graphs/ttros-business-brain/receipts/20260715T133717017144Z-build-success.json	644	689	2026-07-15 14:37:17.015497647 +0100
document_graphs/ttros-business-brain/receipts/20260715T133717918099Z-unchanged-success.json	644	693	2026-07-15 14:37:17.915497496 +0100
document_graphs/ttros-business-brain/receipts/20260715T133718410883Z-build-failed.json	644	292	2026-07-15 14:37:18.407497414 +0100
intake/cloned-repos/pallets/itsdangerous/.devcontainer/devcontainer.json	644	441	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.devcontainer/on-create-command.sh	755	445	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.editorconfig	644	233	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.git/HEAD	644	21	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/config	644	309	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/index	644	4936	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.git/logs/HEAD	644	186	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/logs/refs/heads/main	644	186	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/logs/refs/remotes/origin/HEAD	644	186	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/objects/pack/pack-06f48aa38d5ca5f4a55ebdbae0fd443034c109f1.idx	444	2780	2026-07-13 20:16:28.500602941 +0100
intake/cloned-repos/pallets/itsdangerous/.git/objects/pack/pack-06f48aa38d5ca5f4a55ebdbae0fd443034c109f1.pack	444	95240	2026-07-13 20:16:28.500602941 +0100
intake/cloned-repos/pallets/itsdangerous/.git/objects/pack/pack-06f48aa38d5ca5f4a55ebdbae0fd443034c109f1.rev	444	296	2026-07-13 20:16:28.512602940 +0100
intake/cloned-repos/pallets/itsdangerous/.git/packed-refs	644	112	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/refs/heads/main	644	41	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/refs/remotes/origin/HEAD	644	30	2026-07-13 20:16:28.520602939 +0100
intake/cloned-repos/pallets/itsdangerous/.git/shallow	644	41	2026-07-13 20:16:28.364602956 +0100
intake/cloned-repos/pallets/itsdangerous/.github/ISSUE_TEMPLATE/bug-report.md	644	643	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.github/ISSUE_TEMPLATE/config.yml	644	339	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.github/ISSUE_TEMPLATE/feature-request.md	644	430	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.github/pull_request_template.md	644	822	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.github/workflows/lock.yaml	644	682	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.github/workflows/pre-commit.yaml	644	983	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.github/workflows/publish.yaml	644	1568	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.github/workflows/tests.yaml	644	1794	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.gitignore	644	74	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.pre-commit-config.yaml	644	629	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/.readthedocs.yaml	644	242	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/CHANGES.rst	644	8069	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/LICENSE.txt	644	1475	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/README.md	644	1529	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/Makefile	644	581	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/_static/itsdangerous-icon.svg	644	3468	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/_static/itsdangerous-logo.svg	644	6435	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/_static/itsdangerous-name.svg	644	11106	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/changes.rst	644	45	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/concepts.rst	644	5230	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/conf.py	644	1960	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/encoding.rst	644	139	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/exceptions.rst	644	332	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/index.rst	644	1616	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/license.rst	644	98	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/make.bat	644	752	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/serializer.rst	644	3485	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/signer.rst	644	1263	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/timed.rst	644	689	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/docs/url_safe.rst	644	615	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/graphify-out/cache/stat-index.json	600	20931	2026-07-13 20:21:11.804586209 +0100
intake/cloned-repos/pallets/itsdangerous/pyproject.toml	644	4444	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/__init__.py	644	853	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/_json.py	644	473	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/encoding.py	644	1409	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/exc.py	644	3201	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/py.typed	644	0	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/serializer.py	644	15563	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/signer.py	644	9647	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/timed.py	644	8087	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/src/itsdangerous/url_safe.py	644	2505	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/tests/test_itsdangerous/__init__.py	644	0	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/tests/test_itsdangerous/test_encoding.py	644	1004	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/tests/test_itsdangerous/test_serializer.py	644	6826	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/tests/test_itsdangerous/test_signer.py	644	3435	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/tests/test_itsdangerous/test_timed.py	644	3807	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/tests/test_itsdangerous/test_url_safe.py	644	793	2026-07-13 20:16:28.524602938 +0100
intake/cloned-repos/pallets/itsdangerous/uv.lock	644	162288	2026-07-13 20:16:28.524602938 +0100
receipts/20260713T191628530195Z-pallets-itsdangerous-fetch-success-19d65295.json	644	6107	2026-07-13 20:16:29.484602828 +0100
receipts/20260713T192111211219Z-pallets-itsdangerous-rebuild-success-b91bb3f3.json	644	5103	2026-07-13 20:21:12.000586191 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/INGEST_RECEIPT.json	644	6107	2026-07-13 20:16:29.484602828 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/PROVENANCE.json	644	4715	2026-07-13 20:16:29.484602828 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/PROVENANCE.md	644	4599	2026-07-13 20:16:29.484602828 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/QUARANTINE_SCAN.json	644	4351	2026-07-13 20:16:28.532602937 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/.graphify_analysis.json	644	32791	2026-07-13 20:16:29.300602849 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/GRAPH_REPORT.md	644	281	2026-07-13 20:16:29.480602829 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/GRAPH_TREE.graphify.html	644	29532	2026-07-13 20:16:29.416602836 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/GRAPH_TREE.html	644	17231	2026-07-13 20:16:29.480602829 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/0e7460ac97443cdf200bbce13b3c61b76e60dd4f0147b7270210c4aba2ccc4dd.json	600	6495	2026-07-13 20:16:28.708602917 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/1248d00d62aa25434798d6adb312b08506c46437d6c851ac7e9a61d90baff7c1.json	600	40448	2026-07-13 20:16:28.748602912 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/1399c3938db1e438acb0ffde94d7f5a700ed8fad39e1b8e72c2561e25c682239.json	600	8548	2026-07-13 20:16:28.708602917 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/23f689be4327ba3bd1b1b75515a5b11f38f06e2f053b2bae9efbcac8908de10b.json	600	41949	2026-07-13 20:16:28.732602914 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/2532419992a331382db413b3438434c95cfcd767de01ef814533c6bb37001ea7.json	600	11239	2026-07-13 20:16:28.756602911 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/4af86229f933c5cdbbe358e7e8375a55a3644918be5304bcebff4fb4524cd255.json	600	11182	2026-07-13 20:16:28.736602913 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/5272a4472fc186d9eb3cc1ee3cf7eb2bd7b2744d36354b3b29ae1b7f1dfc93ee.json	600	44059	2026-07-13 20:16:28.752602912 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/8aae72aaf628a69d9798de142b73bc7c8ce4c7f8a910b1e3e89681e91e989582.json	600	1307	2026-07-13 20:16:28.696602918 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/8e4bd39da814e202ab3169d80d8676ccc04cb74775b260ccabb21370ba9fb7c9.json	600	1060	2026-07-13 20:16:28.700602918 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/a2f217ee707f8c4fc8e27be9c912d87ea1669a617030f60f4357bec3c60be58c.json	600	18353	2026-07-13 20:16:28.736602913 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/ac6ae5300baa83891e4c3897baaf8f8640e81083f47da105b62763966bd287d7.json	600	69474	2026-07-13 20:16:28.744602913 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/b56de2836c72845f0ee11f4a7db2735b8eebf7c113f53b0c5aac68aba596c134.json	600	23993	2026-07-13 20:16:28.712602916 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/c041bedb027b920f2501527e74b15052935617dd210bc8caa43b39d28ac8dd91.json	600	89962	2026-07-13 20:16:28.720602915 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/c97b4f23323fd24595593b8eba97a1e25e10b59d530b3d767bec43e338ad4609.json	600	13630	2026-07-13 20:16:28.708602917 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/cfb83290a3dce22532af7be66d6c85a9ee2b4cd866d00758cf2f3fec7f3d816b.json	600	51064	2026-07-13 20:16:28.728602914 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/dc5830cef8889f10003bdc335201c1894d1e57580746f02d1803a1468eb5aaa1.json	600	303	2026-07-13 20:16:28.704602917 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/cache/ast/v0.9.11/f1d653999ba9cf6043fbf284e785e4905ece69f0314e6b964f27c52fe8ca0627.json	600	368	2026-07-13 20:16:28.736602913 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/graph.html	644	294799	2026-07-13 20:16:29.480602829 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/graph.json	644	348022	2026-07-13 20:16:29.300602849 +0100
repo_graphs/pallets/itsdangerous/.history/20260713T192112005063Z/output/graphify-out/manifest.json	644	3292	2026-07-13 20:16:29.308602848 +0100
repo_graphs/pallets/itsdangerous/INGEST_RECEIPT.json	644	5103	2026-07-13 20:21:12.000586191 +0100
repo_graphs/pallets/itsdangerous/PROVENANCE.json	644	4663	2026-07-13 20:21:12.000586191 +0100
repo_graphs/pallets/itsdangerous/PROVENANCE.md	644	4547	2026-07-13 20:21:12.000586191 +0100
repo_graphs/pallets/itsdangerous/QUARANTINE_SCAN.json	644	4360	2026-07-13 20:21:11.212586264 +0100
repo_graphs/pallets/itsdangerous/graphify-out/.graphify_analysis.json	644	29983	2026-07-13 20:21:11.796586209 +0100
repo_graphs/pallets/itsdangerous/graphify-out/GRAPH_REPORT.md	644	281	2026-07-13 20:21:12.000586191 +0100
repo_graphs/pallets/itsdangerous/graphify-out/GRAPH_TREE.graphify.html	644	29532	2026-07-13 20:21:11.924586197 +0100
repo_graphs/pallets/itsdangerous/graphify-out/GRAPH_TREE.html	644	21135	2026-07-13 20:21:12.000586191 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/18cbfef72fa02d069ff2231b0bdefd4db7a680bf215395c9b2d559dec4e7f900.json	600	47092	2026-07-13 20:21:11.376586248 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/1fe6c645f2ee16c51d520be4b5c2b480e2ee848c36b4a0320e138260cd338454.json	600	41043	2026-07-13 20:21:11.400586247 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/2903d6e051bd29f2beb5b38883f29407f58ffd59497c889f7195d5c89577c623.json	600	1213	2026-07-13 20:21:11.348586251 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/2a798a34139de51cb470d5a87d09ab94d799f813a5bc59f15e3efbd9b5742f8c.json	600	289	2026-07-13 20:21:11.352586251 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/58ec48bebc2866e57bafbbcf99a010330d2e5ea81a2b7f4017e39ecf91dfc4b9.json	600	10401	2026-07-13 20:21:11.384586248 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/680f813f9515b42bf9788280dfdf2e893152b25cbec5f4047872c8db542ee552.json	600	5997	2026-07-13 20:21:11.356586250 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/68cccac07d11097c2349daa488b4cc5126de51f43a0793e3b5d7f015756c5cbc.json	600	22088	2026-07-13 20:21:11.360586250 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/88e5e317cfe5cbe8babad53b2d687339fdfd9dcba732e0c10e527e09f9517ab0.json	600	12582	2026-07-13 20:21:11.356586250 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/99f6bc6e9a28c33d1d44a507b626c8ac2f8b19dd135076b15f885d084e7cc573.json	600	64843	2026-07-13 20:21:11.392586247 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/9bc367b9ca595ee64b237f132b15b789f9173b6a26a1a63e97388b0c3a57f46a.json	600	16984	2026-07-13 20:21:11.384586248 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/9e5fcf93e69a1fc44e801c5222b5e5f42550449e84afd1a0c16a54c9d7c2fdd3.json	600	10485	2026-07-13 20:21:11.400586247 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/a30d53db3aa83f72f42f6d31f48d8b12e2dec7557b8d842f2548fbe7ef34e6e8.json	600	37624	2026-07-13 20:21:11.396586246 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/a6be80346737e1eceabc38f105434e6b4587ee1912c990d7f55cad2c4f70c7c6.json	600	83460	2026-07-13 20:21:11.368586249 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/d23b0749747dd96023cc8701883f715f29a65270ec92da2cbdd364a751bc4634.json	600	7841	2026-07-13 20:21:11.352586251 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/d8fbcb989f8c616492f4b9798ca5b282c13f513ad0f1e46a6acfc7f3d43f12f5.json	600	38754	2026-07-13 20:21:11.380586249 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/f35b94e471e4ff73c133118ea682a6b8725d01ea8292f6664a550e71dc9b3ca2.json	600	341	2026-07-13 20:21:11.384586248 +0100
repo_graphs/pallets/itsdangerous/graphify-out/cache/ast/v0.9.11/fb28db1db51163987d6b3a44a35441f63e565eed4fc53f909eb0c9f686be9dd1.json	600	979	2026-07-13 20:21:11.348586251 +0100
repo_graphs/pallets/itsdangerous/graphify-out/graph.html	644	285831	2026-07-13 21:43:58.576054602 +0100
repo_graphs/pallets/itsdangerous/graphify-out/graph.json	644	332175	2026-07-13 20:21:11.792586210 +0100
repo_graphs/pallets/itsdangerous/graphify-out/manifest.json	644	3292	2026-07-13 20:21:11.804586209 +0100
