queue/README.md	f	777	liam:liam	6168	1783892413.4738651600
queue/agent_registry.json	f	777	liam:liam	2532	1783261679.5239172000
queue/goal_ledger.jsonl	f	777	liam:liam	321	1783476700.2699124000
queue/goal_ledger_schema.json	f	777	liam:liam	1110	1783476700.2739342000
queue/inbox/.gitkeep	f	777	liam:liam	0	1783618366.8740343000
queue/ingest_watch.json	f	777	liam:liam	237	1783611801.5891684000
queue/locks/.gitkeep	f	777	liam:liam	1	1783260013.6895520000
queue/locks/orchestration_tick.lock	f	644	liam:liam	0	1783786884.3888415870
queue/memory_promotion_prompt.md	f	777	liam:liam	1657	1784124114.6231677040
queue/notifications.json	f	777	liam:liam	1033	1783662333.2845024000
queue/orchestration_events.jsonl	f	600	liam:liam	30395	1783929346.2330005910
queue/orchestrator_review_prompt.md	f	777	liam:liam	1590	1783476700.3015633000
queue/profiles/README.md	f	777	liam:liam	943	1783375416.6485930000
queue/profiles/aos-delivery.md	f	777	liam:liam	391	1783375419.4691764000
queue/profiles/aos-marketing.md	f	777	liam:liam	392	1783375418.8469066000
queue/profiles/aos-ops.md	f	777	liam:liam	395	1783375419.9711654000
queue/profiles/aos-orchestrator.md	f	777	liam:liam	424	1783375417.2179912000
queue/profiles/aos-revenue.md	f	777	liam:liam	397	1783375418.2788344000
queue/receipts/.gitkeep	f	777	liam:liam	1	1783260013.1748888000
queue/receipts/AOS-2026-0002-20260705T185827Z.md	f	777	liam:liam	638	1783277907.8097050000
queue/receipts/AOS-2026-0003-cancelled-prompt-copy-test.md	f	777	liam:liam	452	1783304435.6565763000
queue/receipts/AOS-2026-0004-cancelled-prompt-copy-test.md	f	777	liam:liam	452	1783304435.8227411000
queue/receipts/AOS-2026-0005-cancelled-prompt-copy-test.md	f	777	liam:liam	452	1783304435.9982500000
queue/receipts/AOS-2026-0006-cancelled-prompt-copy-test.md	f	777	liam:liam	452	1783304436.2165351000
queue/receipts/AOS-2026-0007-cancelled-prompt-copy-test.md	f	777	liam:liam	452	1783304436.4111520000
queue/receipts/AOS-2026-0015.md	f	777	liam:liam	1116	1783304107.8638508000
queue/receipts/AOS-2026-0016.md	f	777	liam:liam	920	1783309854.7171574000
queue/receipts/AOS-2026-0017.md	f	777	liam:liam	507	1783326723.7495380000
queue/receipts/AOS-2026-0018-20260708T082328Z.md	f	777	liam:liam	197	1783499008.6891769000
queue/receipts/AOS-2026-0018-20260708T082428Z.md	f	777	liam:liam	169	1783499068.3252349000
queue/receipts/AOS-2026-0018-20260708T082750Z.md	f	777	liam:liam	952	1783499270.7983606000
queue/receipts/AOS-2026-0018.md	f	777	liam:liam	1503	1783362595.7505279000
queue/receipts/AOS-2026-0018.token_usage.json	f	777	liam:liam	685	1783499270.7823922000
queue/receipts/AOS-2026-0019-20260708T190915Z.md	f	777	liam:liam	1071	1783537755.2744242000
queue/receipts/AOS-2026-0019.md	f	777	liam:liam	1265	1783363640.7622463000
queue/receipts/AOS-2026-0019.token_usage.json	f	777	liam:liam	683	1783537755.2533540000
queue/receipts/AOS-2026-0020-notification-20260709T084116Z.md	f	777	liam:liam	173	1783586476.9506911000
queue/receipts/AOS-2026-0020-telegram-escalation-20260709T084117Z.md	f	777	liam:liam	185	1783586477.1124837000
queue/receipts/AOS-2026-0020.md	f	777	liam:liam	2188	1783380343.2468437000
queue/receipts/AOS-2026-0021-notification-20260709T084117Z.md	f	777	liam:liam	178	1783586477.1736049000
queue/receipts/AOS-2026-0021-telegram-escalation-20260709T084117Z.md	f	777	liam:liam	190	1783586477.2201639000
queue/receipts/AOS-2026-0021.md	f	777	liam:liam	1753	1783383359.3390918000
queue/receipts/AOS-2026-0021_manual_review_fix.md	f	777	liam:liam	689	1783384012.7256587000
queue/receipts/AOS-2026-0022-notification-20260709T084117Z.md	f	777	liam:liam	178	1783586477.2651188000
queue/receipts/AOS-2026-0022-telegram-escalation-20260709T084117Z.md	f	777	liam:liam	190	1783586477.3040747000
queue/receipts/AOS-2026-0022.md	f	777	liam:liam	997	1783390179.9409797000
queue/receipts/AOS-2026-0024_synthetic_revenue.md	f	777	liam:liam	595	1783480173.9912028000
queue/receipts/AOS-2026-0025_synthetic_marketing.md	f	777	liam:liam	613	1783480174.4207245000
queue/receipts/AOS-2026-0026_synthetic_delivery.md	f	777	liam:liam	604	1783480174.8868074000
queue/receipts/AOS-2026-0027_synthetic_ops.md	f	777	liam:liam	559	1783480175.3104961000
queue/receipts/AOS-2026-0028_synthetic_orchestrator.md	f	777	liam:liam	640	1783480175.8383846000
queue/receipts/AOS-2026-0029_skills_registration_workflow_audit.md	f	777	liam:liam	2414	1783491330.5678867000
queue/receipts/AOS-2026-0030-notification-20260709T084117Z.md	f	777	liam:liam	178	1783586477.3606180000
queue/receipts/AOS-2026-0030-telegram-escalation-20260709T084117Z.md	f	777	liam:liam	190	1783586477.4423180000
queue/receipts/AOS-2026-0030_schedule_setup_review.md	f	777	liam:liam	1019	1783491330.5977357000
queue/receipts/AOS-2026-0031_fit_call_prep_internal_validation.md	f	777	liam:liam	826	1783491330.6204201000
queue/receipts/AOS-2026-0032_morning_brief_internal_validation.md	f	777	liam:liam	809	1783491330.6454527000
queue/receipts/AOS-2026-0033_weekly_review_internal_validation.md	f	777	liam:liam	831	1783491330.6703329000
queue/receipts/AOS-2026-0034_content_draft_internal_validation.md	f	777	liam:liam	801	1783491330.6984973000
queue/receipts/AOS-2026-0035_build_speed_to_lead_v0_dry_run.md	f	777	liam:liam	750	1783491330.7223412000
queue/receipts/AOS-2026-0036_build_voice_agent_v0_dry_run.md	f	777	liam:liam	744	1783491330.7394669000
queue/receipts/AOS-2026-0037_build_client_memory_v0_dry_run.md	f	777	liam:liam	750	1783491330.7541505000
queue/receipts/AOS-2026-0038_build_lead_gen_agent_v0_dry_run.md	f	777	liam:liam	753	1783491330.7720918000
queue/receipts/AOS-2026-0039_custom_project_v0_dry_run.md	f	777	liam:liam	735	1783491330.7931759000
queue/receipts/AOS-2026-0040_anti_rot_proof.md	f	777	liam:liam	849	1783491330.9020623000
queue/receipts/AOS-2026-0041_workflow_frontmatter_fix.md	f	777	liam:liam	3185	1783492407.1221712000
queue/receipts/AOS-2026-0042-20260708T072826Z.md	f	777	liam:liam	139	1783495706.5026188000
queue/receipts/AOS-2026-0042_delivery_ops_documents_remap_review.md	f	777	liam:liam	2287	1783492986.7484938000
queue/receipts/AOS-2026-0046-20260708T180536Z.md	f	777	liam:liam	907	1783533937.0148583000
queue/receipts/AOS-2026-0046-20260708T180713Z.md	f	777	liam:liam	933	1783534034.0825187000
queue/receipts/AOS-2026-0046.token_usage.json	f	777	liam:liam	689	1783534034.0665079000
queue/receipts/AOS-2026-0047-20260708T183143Z.md	f	777	liam:liam	923	1783535503.2283742000
queue/receipts/AOS-2026-0047.token_usage.json	f	777	liam:liam	682	1783535503.2034227000
queue/receipts/AOS-2026-0060-phase-b-step1.md	f	777	liam:liam	94	1783586470.2698678000
queue/receipts/AOS-2026-0061-phase-b-step2.md	f	777	liam:liam	117	1783586530.0838801000
queue/receipts/AOS-2026-0061-runner-20260709T084116Z.md	f	777	liam:liam	347	1783586476.8971583000
queue/receipts/AOS-2026-0062-notification-20260709T084210Z.md	f	777	liam:liam	178	1783586530.2703781000
queue/receipts/AOS-2026-0062-runner-20260709T084210Z.md	f	777	liam:liam	489	1783586530.2018483000
queue/receipts/AOS-2026-0062-telegram-escalation-20260710T082527Z.md	f	777	liam:liam	206	1783671927.3845386000
queue/receipts/AOS-2026-0062-telegram-escalation-8d4ea9abf0bd0b6d.md	f	600	liam:liam	190	1783903915.9886331000
queue/receipts/AOS-2026-0063-notification-20260709T084244Z.md	f	777	liam:liam	177	1783586564.5743342000
queue/receipts/AOS-2026-0063-telegram-escalation-20260709T084244Z.md	f	777	liam:liam	189	1783586564.7928526000
queue/receipts/AOS-2026-0063-telegram-escalation-20260709T084252Z.md	f	777	liam:liam	201	1783586572.7227172000
queue/receipts/AOS-2026-0063-telegram-escalation-20260709T084317Z.md	f	777	liam:liam	201	1783586597.8332663000
queue/receipts/AOS-2026-0064-notification-20260709T084544Z.md	f	777	liam:liam	177	1783586744.1073807000
queue/receipts/AOS-2026-0064-telegram-escalation-20260709T084544Z.md	f	777	liam:liam	205	1783586744.3466995000
queue/receipts/AOS-2026-0064-telegram-escalation-20260709T142606Z.md	f	777	liam:liam	198	1783607166.5200434000
queue/receipts/AOS-2026-0064-telegram-escalation-20260709T142823Z.md	f	777	liam:liam	198	1783607303.7631656000
queue/receipts/AOS-2026-0064-telegram-escalation-20260710T082527Z.md	f	777	liam:liam	205	1783671927.4778024000
queue/receipts/AOS-2026-0064-telegram-escalation-b1243e1ef9a8e179.md	f	600	liam:liam	189	1783903916.5886330360
queue/receipts/AOS-2026-0065-telegram-escalation-20260709T144712Z.md	f	777	liam:liam	197	1783608432.6821855000
queue/receipts/AOS-2026-0068-source-pack-20260710T082520Z.md	f	777	liam:liam	257	1783671920.7226680000
queue/receipts/AOS-2026-0069-20260710T180320Z.md	f	777	liam:liam	902	1783706601.5180022000
queue/receipts/AOS-2026-0069-notification-20260710T082807Z.md	f	777	liam:liam	178	1783672087.3450945000
queue/receipts/AOS-2026-0069-runner-20260710T082527Z.md	f	777	liam:liam	395	1783671927.1926629000
queue/receipts/AOS-2026-0069.md	f	777	liam:liam	1055	1783672080.8427964000
queue/receipts/AOS-2026-0069.token_usage.json	f	777	liam:liam	685	1783706601.5002962000
queue/receipts/AOS-2026-0070-notification-20260710T192815Z.md	f	777	liam:liam	178	1783711695.6714345000
queue/receipts/AOS-2026-0070-telegram-escalation-87d2a03161a52723.md	f	600	liam:liam	190	1783903917.2126329670
queue/receipts/AOS-2026-0070.md	f	777	liam:liam	1748	1783707069.8284617000
queue/receipts/AOS-2026-0072-source-pack-20260710T184946Z.md	f	777	liam:liam	202	1783709386.5855536000
queue/receipts/AOS-2026-0073-20260710T192427Z.md	f	777	liam:liam	902	1783711467.5669896000
queue/receipts/AOS-2026-0073-draft-human-review-20260710T184946Z.md	f	777	liam:liam	264	1783709386.5900828000
queue/receipts/AOS-2026-0073.token_usage.json	f	777	liam:liam	685	1783711467.5568993000
queue/receipts/AOS-2026-0074-final-closeout-20260710T192815Z.md	f	777	liam:liam	442	1783711695.6326947000
queue/receipts/AOS-2026-0074-runner-20260710T192815Z.md	f	777	liam:liam	464	1783711695.5944942000
queue/receipts/AOS-2026-0075-git-push-blocked-20260711T001700Z.md	f	777	liam:liam	1947	1783729035.1220160000
queue/receipts/AOS-2026-0075-pass-0-dispatch-proof.md	f	777	liam:liam	1966	1783728145.8093113000
queue/receipts/AOS-2026-0075-pass-0-machine-verified-20260711T000000Z.md	f	777	liam:liam	2907	1783728969.3034425000
queue/receipts/AOS-2026-0075.token_usage.json	f	777	liam:liam	689	1783728969.2958992000
queue/receipts/AOS-2026-0076-20260713T021332Z.md	f	600	liam:liam	614	1783908812.1320652580
queue/receipts/AOS-2026-0076-notification-0f490b04e8378def.md	f	600	liam:liam	178	1783905253.4444866620
queue/receipts/AOS-2026-0076-notification-517e4e5cde8f9edb.md	f	600	liam:liam	184	1783905253.4044866680
queue/receipts/AOS-2026-0076-workflow-review-ready-858435df786f0a7f.md	f	600	liam:liam	269	1783905253.3684866720
queue/receipts/AOS-2026-0077-pass-1.md	f	600	liam:liam	4772	1783887016.4904332480
queue/receipts/AOS-2026-0077.token_usage.json	f	600	liam:liam	1490	1783887016.4824332460
queue/receipts/AOS-2026-0078-20260713T004457Z.md	f	600	liam:liam	1592	1783905405.7644696610
queue/receipts/AOS-2026-0078-pass-2-human-review.md	f	600	liam:liam	3328	1783892564.0698399290
queue/receipts/AOS-2026-0078-pass-2-visual-checkpoint-repair.md	f	644	liam:liam	3186	1783901950.0968413730
queue/receipts/AOS-2026-0078-runner-2bd967eaf1f16ed3.md	f	600	liam:liam	394	1783883913.2747788910
queue/receipts/AOS-2026-0078.token_usage.json	f	600	liam:liam	1398	1783905405.7564696620
queue/receipts/AOS-2026-0079-pass-3.md	f	644	liam:liam	1486	1783903915.2766331780
queue/receipts/AOS-2026-0079-runner-70f1c1523e984e5d.md	f	600	liam:liam	621	1783903497.5926741340
queue/receipts/AOS-2026-0079.token_usage.json	f	600	liam:liam	689	1783903915.2686331790
queue/receipts/AOS-2026-0080-pass-4.md	f	644	liam:liam	1480	1783904232.9005961370
queue/receipts/AOS-2026-0080-runner-cc7b3ef9abb06f10.md	f	600	liam:liam	847	1783903915.3806331670
queue/receipts/AOS-2026-0080.token_usage.json	f	600	liam:liam	689	1783904232.8845961390
queue/receipts/AOS-2026-0081-pass-5.md	f	644	liam:liam	1415	1783904373.2565802280
queue/receipts/AOS-2026-0081-runner-03520fa5d7428578.md	f	600	liam:liam	1075	1783904233.1365961160
queue/receipts/AOS-2026-0081.token_usage.json	f	600	liam:liam	689	1783904373.2405802300
queue/receipts/AOS-2026-0082-pass-6.md	f	644	liam:liam	1402	1783904564.9925585380
queue/receipts/AOS-2026-0082-runner-87da150ffb075d50.md	f	600	liam:liam	1300	1783904373.5445801880
queue/receipts/AOS-2026-0082.token_usage.json	f	600	liam:liam	689	1783904564.9845585380
queue/receipts/AOS-2026-0083-pass-7.md	f	644	liam:liam	1485	1783904722.4445382940
queue/receipts/AOS-2026-0083-runner-e2aa8291432dd8d3.md	f	600	liam:liam	1523	1783904565.2285585120
queue/receipts/AOS-2026-0083.token_usage.json	f	600	liam:liam	689	1783904722.4285382950
queue/receipts/AOS-2026-0084-pass-8.md	f	644	liam:liam	1501	1783904902.7285219630
queue/receipts/AOS-2026-0084-runner-b99796e52f053fd6.md	f	600	liam:liam	1752	1783904722.6805382700
queue/receipts/AOS-2026-0084.token_usage.json	f	600	liam:liam	689	1783904902.7165219640
queue/receipts/AOS-2026-0085-pass-9.md	f	644	liam:liam	1758	1783905705.3764352650
queue/receipts/AOS-2026-0085-runner-502f287f5ed4d0b8.md	f	600	liam:liam	1973	1783904902.9685219360
queue/receipts/AOS-2026-0085.token_usage.json	f	600	liam:liam	689	1783905253.1204867050
queue/receipts/AOS-2026-0087-notification-4e47d4cdba0a9d9a.md	f	600	liam:liam	1681	1783924716.4494897820
queue/receipts/AOS-2026-0087-notification-b5344901706e3aa9.md	f	600	liam:liam	183	1783924337.6775456430
queue/receipts/AOS-2026-0087-resume-20260712.md	f	644	liam:liam	6302	1783925890.2493480990
queue/receipts/AOS-2026-0087.md	f	644	liam:liam	4018	1783911281.9358270540
queue/receipts/AOS-2026-0087.token_usage.json	f	600	liam:liam	1512	1783925890.2413481000
queue/receipts/AOS-2026-0088-notification-9dcd8f3a17aff4a7.md	f	600	liam:liam	173	1783927222.4932334390
queue/receipts/AOS-2026-0088-notification-e667dc63a4c4a02b.md	f	600	liam:liam	179	1783927222.4492334450
queue/receipts/AOS-2026-0088.md	f	600	liam:liam	1431	1783927220.5172336480
queue/receipts/AOS-2026-0089-notification-0fa59652c5aa5c92.md	f	600	liam:liam	173	1783928100.2531515650
queue/receipts/AOS-2026-0089-notification-21faa9b95c9f3742.md	f	600	liam:liam	184	1783929346.1610005990
queue/receipts/AOS-2026-0089-notification-8e154a43f461c22d.md	f	600	liam:liam	1702	1783929381.7209960560
queue/receipts/AOS-2026-0089-notification-b4b2049b563fbe7a.md	f	600	liam:liam	179	1783928100.2131515680
queue/receipts/AOS-2026-0089.md	f	644	liam:liam	2520	1783929339.2450017700
queue/receipts/AOS-2026-0089.token_usage.json	f	600	liam:liam	1497	1783929381.7129960570
queue/receipts/agentmail_digest_2026-07-08_1b737063c7ad.json	f	777	liam:liam	5019	1783625814.5274410000
queue/receipts/agentmail_digest_2026-07-09_d6d1eb8a7f45_5c73528d53683774.json	f	777	liam:liam	8755	1783662552.9232579000
queue/receipts/agentmail_digest_2026-07-09_d6d1eb8a7f45_5c73528d53683774_20260710T072707Z.json	f	777	liam:liam	8753	1783668427.4047495000
queue/receipts/agentmail_digest_2026-07-09_d6d1eb8a7f45_5c73528d53683774_20260710T080313Z.json	f	777	liam:liam	8865	1783670593.4750932000
queue/receipts/backups.jsonl	f	777	liam:liam	3814	1783731628.9662562000
queue/receipts/external-send-dry-run-20260709T192846Z.md	f	777	liam:liam	558	1783625326.3434887000
queue/receipts/ingestion.jsonl	f	777	liam:liam	1304	1783644895.8150227000
queue/receipts/setup_session_2026-07-07.md	f	777	liam:liam	1969	1783479399.8382734000
queue/rollups/.gitkeep	f	777	liam:liam	0	1783481766.1927449000
queue/rollups/index.json	f	777	liam:liam	79	1783886832.9184705400
queue/rollups/week-2026-W28.json	f	777	liam:liam	4522	1783892875.9698000150
queue/run_ledger.jsonl	f	600	liam:liam	6802	1783929635.7729730330
queue/run_ledger_schema.json	f	777	liam:liam	1886	1783481744.6267905000
queue/schemas/receipt.schema.json	f	777	liam:liam	483	1783260014.5256869000
queue/schemas/work_item.schema.json	f	777	liam:liam	3011	1783839868.3795104220
queue/skill_creation_prompt.md	f	777	liam:liam	1539	1783497439.5071445000
queue/skill_trust.jsonl	f	777	liam:liam	6696	1783493502.2687113000
queue/skill_trust_schema.json	f	777	liam:liam	1300	1783476700.2779127000
queue/templates/README.md	f	777	liam:liam	1163	1783298233.6932665000
queue/templates/claude_task.prompt.md	f	777	liam:liam	1442	1783273741.3858946000
queue/templates/codex_task.prompt.md	f	777	liam:liam	1816	1783892413.4778651600
queue/templates/department_task.prompt.md	f	777	liam:liam	2433	1783275182.6723263000
queue/templates/hermes_dispatcher.prompt.md	f	777	liam:liam	1341	1783262863.7927068000
queue/templates/receipt.prompt.md	f	777	liam:liam	367	1783262479.7659789000
queue/templates/revenue_linkedin_outreach.prompt.md	f	777	liam:liam	4646	1783298228.0909261000
queue/token_ledger.jsonl	f	600	liam:liam	40871	1783929635.7849730330
queue/token_ledger_schema.json	f	777	liam:liam	3488	1783892263.2738801700
queue/verifier_prompt.md	f	777	liam:liam	1399	1783476700.2579457000
queue/work_items.jsonl	f	600	liam:liam	124858	1783929635.7969730320
queue/work_items.jsonl.bak_cancel_tests_20260705_184409	f	777	liam:liam	11710	1783302007.0000000000
queue/work_order_prompt.md	f	777	liam:liam	1431	1784121380.9717796180
search/os_index.db	f	777	liam:liam	6070272	1783904401.8325764790
search/os_index.db-shm	f	777	liam:liam	32768	1783907748.3842138610
search/os_index.db-wal	f	777	liam:liam	7317152	1783904401.8245764800
